Caller Method,Caller Library,Virtual Callee Method,Actual Callee Method,Callee Library,Count
org.eclipse.jetty.server.HttpConnection::onCompleted()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser::inContentState()Z,org.eclipse.jetty.http.HttpParser::inContentState()Z,jetty-http-9.4.26.v20200117,88
org.eclipse.jetty.util.component.ContainerLifeCycle::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,org.eclipse.jetty.server.ServerConnector::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-server-9.4.26.v20200117,2
org.eclipse.jetty.servlet.ServletHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.http.pathmap.MappedResource::getPathSpec()Lorg/eclipse/jetty/http/pathmap/PathSpec;,org.eclipse.jetty.http.pathmap.MappedResource::getPathSpec()Lorg/eclipse/jetty/http/pathmap/PathSpec;,jetty-http-9.4.26.v20200117,112
org.eclipse.jetty.servlet.ServletHolder::initServlet()V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets.RedirectServlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets,1
org.eclipse.jetty.server.HttpChannel::sendResponse(Lorg/eclipse/jetty/http/MetaData$Response;Ljava/nio/ByteBuffer;ZLorg/eclipse/jetty/util/Callback;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,63
org.eclipse.jetty.io.SelectorManager::doStop()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.thread.ThreadPoolBudget$Lease::close()V,org.eclipse.jetty.util.thread.ThreadPoolBudget$Leased::close()V,jetty-util-9.4.26.v20200117,1
javax.servlet.http.HttpServlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.InterruptedServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,2
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStop()V,org.eclipse.jetty.server.ServerConnector::doStop()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.Response::setContentLength(I)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::putLongField(Lorg/eclipse/jetty/http/HttpHeader;J)V,org.eclipse.jetty.http.HttpFields::putLongField(Lorg/eclipse/jetty/http/HttpHeader;J)V,jetty-http-9.4.26.v20200117,2
org.eclipse.jetty.server.Server::doStart()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpGenerator::setJettyVersion(Ljava/lang/String;)V,org.eclipse.jetty.http.HttpGenerator::setJettyVersion(Ljava/lang/String;)V,jetty-http-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::isStopped()Z,org.eclipse.jetty.io.ManagedSelector::isStopped()Z,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.server.HttpConnection::onFillable()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.EndPoint::getConnection()Lorg/eclipse/jetty/io/Connection;,org.eclipse.jetty.io.SocketChannelEndPoint::getConnection()Lorg/eclipse/jetty/io/Connection;,jetty-io-9.4.26.v20200117,144
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::isStopped()Z,org.eclipse.jetty.server.handler.ErrorHandler::isStopped()Z,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.http.MimeTypes::normalizeMimeType(Ljava/lang/String;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,jetty-util-9.4.26.v20200117,189
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,org.eclipse.jetty.server.Server::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.Utf8HttpWriter::write([CII)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.ByteArrayOutputStream2::getBuf()[B,org.eclipse.jetty.util.ByteArrayOutputStream2::getBuf()[B,jetty-util-9.4.26.v20200117,648
org.eclipse.jetty.server.handler.ScopedHandler::handle(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.handler.ScopedHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.eclipse.jetty.servlet.ServletHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,56
org.jsoup.select.NodeTraversor::traverse(Lorg/jsoup/select/NodeVisitor;Lorg/jsoup/nodes/Node;)V,jsoup-1.13.1,org.jsoup.select.NodeVisitor::tail(Lorg/jsoup/nodes/Node;I)V,org.jsoup.nodes.ElementTest$1::tail(Lorg/jsoup/nodes/Node;I)V,org.jsoup.nodes,7
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::head(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.nodes.LeafNodeTest$1::head(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.nodes,59
org.eclipse.jetty.server.HttpChannel::onRequest(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpURI::getScheme()Ljava/lang/String;,org.eclipse.jetty.http.HttpURI::getScheme()Ljava/lang/String;,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.util.component.ContainerLifeCycle::removeBean(Ljava/lang/Object;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,org.eclipse.jetty.server.ServerConnector::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,jetty-server-9.4.26.v20200117,2
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::start(Lorg/eclipse/jetty/util/component/LifeCycle;)V,org.eclipse.jetty.server.Server::start(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-server-9.4.26.v20200117,5
org.eclipse.jetty.servlet.ServletHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.server.Request::getDispatcherType()Ljavax/servlet/DispatcherType;,org.eclipse.jetty.server.Request::getDispatcherType()Ljavax/servlet/DispatcherType;,jetty-server-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpChannel::sendResponse(Lorg/eclipse/jetty/http/MetaData$Response;Ljava/nio/ByteBuffer;ZLorg/eclipse/jetty/util/Callback;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Response::getStatus()I,org.eclipse.jetty.http.MetaData$Response::getStatus()I,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.io.ManagedSelector::doStart()V,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.io.FillInterest::tryRegister(Lorg/eclipse/jetty/util/Callback;)Z,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,33
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::contains(Ljava/lang/Object;)Z,org.eclipse.jetty.io.ManagedSelector::contains(Ljava/lang/Object;)Z,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.io.WriteFlusher::flush([Ljava/nio/ByteBuffer;)[Ljava/nio/ByteBuffer;,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.WriteFlusher$Listener::onFlushed(J)V,org.eclipse.jetty.server.HttpConnection::onFlushed(J)V,jetty-server-9.4.26.v20200117,61
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.server.handler.ErrorHandler::doStart()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarting()V,org.eclipse.jetty.servlet.ServletHandler::setStarting()V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.util.MultiPartInputStreamParser$MultiPart::write(I)V,jetty-util-9.4.26.v20200117,javax.servlet.MultipartConfigElement::getFileSizeThreshold()I,javax.servlet.MultipartConfigElement::getFileSizeThreshold()I,javax.servlet-api-3.1.0,45044
org.eclipse.jetty.server.ResponseWriter::setError(Ljava/lang/Throwable;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.AbstractConnector::getConnectionFactory(Ljava/lang/String;)Lorg/eclipse/jetty/server/ConnectionFactory;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.util.Callback$Nested::succeeded()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.Callback::succeeded()V,org.eclipse.jetty.server.HttpOutput$WriteCompleteCB::succeeded()V,jetty-server-9.4.26.v20200117,53
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarted()V,org.eclipse.jetty.servlet.ServletHandler::setStarted()V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.io.ManagedSelector::doStart()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.SelectorManager::execute(Ljava/lang/Runnable;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::execute(Ljava/lang/Runnable;)V,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.HttpChannel::onRequest(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpScheme::is(Ljava/lang/String;)Z,org.eclipse.jetty.http.HttpScheme::is(Ljava/lang/String;)Z,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpChannelOverHttp::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpField::getValue()Ljava/lang/String;,org.eclipse.jetty.http.PreEncodedHttpField::getValue()Ljava/lang/String;,jetty-http-9.4.26.v20200117,9
javax.servlet.http.HttpServlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.RedirectServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,25
org.eclipse.jetty.server.Request::extractFormParameters(Lorg/eclipse/jetty/util/MultiMap;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.UrlEncoded::decodeTo(Ljava/io/InputStream;Lorg/eclipse/jetty/util/MultiMap;Ljava/lang/String;II)V,org.eclipse.jetty.util.UrlEncoded::decodeTo(Ljava/io/InputStream;Lorg/eclipse/jetty/util/MultiMap;Ljava/lang/String;II)V,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.io.AbstractConnection::close()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.AbstractConnection::getEndPoint()Lorg/eclipse/jetty/io/EndPoint;,org.eclipse.jetty.server.HttpConnection::getEndPoint()Lorg/eclipse/jetty/io/EndPoint;,jetty-server-9.4.26.v20200117,2
org.eclipse.jetty.util.component.ContainerLifeCycle::removeBean(Ljava/lang/Object;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::getBean(Ljava/lang/Object;)Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::getBean(Ljava/lang/Object;)Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.HttpChannelOverHttp::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpField::getValue()Ljava/lang/String;,org.eclipse.jetty.http.HttpField::getValue()Ljava/lang/String;,jetty-http-9.4.26.v20200117,244
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::manage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,org.eclipse.jetty.server.Server::manage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.AbstractConnector::getConnectionFactory(Ljava/lang/Class;)Ljava/lang/Object;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.Locker::lock()Lorg/eclipse/jetty/util/thread/Locker$Lock;,org.eclipse.jetty.util.thread.Locker::lock()Lorg/eclipse/jetty/util/thread/Locker$Lock;,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.Response::setContentType(Ljava/lang/String;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MimeTypes$Type::asString()Ljava/lang/String;,org.eclipse.jetty.http.MimeTypes$Type::asString()Ljava/lang/String;,jetty-http-9.4.26.v20200117,28
org.eclipse.jetty.server.Server::doStart()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::info(Ljava/lang/String;[Ljava/lang/Object;)V,org.eclipse.jetty.util.log.StdErrLog::info(Ljava/lang/String;[Ljava/lang/Object;)V,jetty-util-9.4.26.v20200117,2
javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::getLastModified(Ljavax/servlet/http/HttpServletRequest;)J,org.jsoup.integration.servlets.InterruptedServlet::getLastModified(Ljavax/servlet/http/HttpServletRequest;)J,org.jsoup.integration.servlets,2
org.eclipse.jetty.util.component.ContainerLifeCycle::doStop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.servlet.ServletHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.servlet.ServletHolder::initServlet()V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,6
javax.servlet.http.HttpServlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.HelloServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,2
org.eclipse.jetty.servlet.ServletHolder::destroyInstance(Ljava/lang/Object;)V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::destroy()V,org.jsoup.integration.servlets.RedirectServlet::destroy()V,org.jsoup.integration.servlets,1
org.eclipse.jetty.server.HttpOutput::acquireBuffer()Ljava/nio/ByteBuffer;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.ByteBufferPool::acquire(IZ)Ljava/nio/ByteBuffer;,org.eclipse.jetty.io.ArrayByteBufferPool::acquire(IZ)Ljava/nio/ByteBuffer;,jetty-io-9.4.26.v20200117,31
org.eclipse.jetty.servlet.ServletHolder::initServlet()V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets.Deflateservlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets,1
org.eclipse.jetty.server.HttpChannel::handle()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,280
org.eclipse.jetty.server.AbstractConnector::isShutdown()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.component.Graceful$Shutdown::isShutdown()Z,org.eclipse.jetty.util.component.Graceful$Shutdown::isShutdown()Z,jetty-util-9.4.26.v20200117,124
org.eclipse.jetty.server.Request::getParameters()Lorg/eclipse/jetty/util/MultiMap;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.MultiMap::size()I,org.eclipse.jetty.util.MultiMap::size()I,jetty-util-9.4.26.v20200117,22
org.eclipse.jetty.util.component.ContainerLifeCycle::manage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopTimeout(J)V,org.eclipse.jetty.server.HttpConnectionFactory::setStopTimeout(J)V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.AbstractConnector::doStart()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.ThreadPoolBudget::leaseFrom(Ljava/util/concurrent/Executor;Ljava/lang/Object;I)Lorg/eclipse/jetty/util/thread/ThreadPoolBudget$Lease;,org.eclipse.jetty.util.thread.ThreadPoolBudget::leaseFrom(Ljava/util/concurrent/Executor;Ljava/lang/Object;I)Lorg/eclipse/jetty/util/thread/ThreadPoolBudget$Lease;,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.Request::getCharacterEncoding()Ljava/lang/String;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MimeTypes::getCharsetFromContentType(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.http.MimeTypes::getCharsetFromContentType(Ljava/lang/String;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,7
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopped()V,org.eclipse.jetty.server.Server::setStopped()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.http.HttpParser::parseFields(Ljava/nio/ByteBuffer;)Z,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.Trie::get(Ljava/lang/String;)Ljava/lang/Object;,org.eclipse.jetty.util.ArrayTrie::get(Ljava/lang/String;)Ljava/lang/Object;,jetty-util-9.4.26.v20200117,2
org.eclipse.jetty.server.HttpChannelOverHttp::startRequest(Ljava/lang/String;Ljava/lang/String;Lorg/eclipse/jetty/http/HttpVersion;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::setMethod(Ljava/lang/String;)V,org.eclipse.jetty.http.MetaData$Request::setMethod(Ljava/lang/String;)V,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarting()V,org.eclipse.jetty.server.ServerConnector::setStarting()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.AbstractConnector::doStop()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.ThreadPoolBudget$Lease::close()V,org.eclipse.jetty.util.thread.ThreadPoolBudget$Leased::close()V,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpConnection$SendCallback::process()Lorg/eclipse/jetty/util/IteratingCallback$Action;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,189
